customer_id,age,annual_income,employment_length_years,credit_history_years,credit_score,revolving_limit,credit_utilization,debt_to_income,delinquencies_2y,hard_inquiries_6m,open_accounts,loan_amount,term_months,apr,monthly_payment,purpose,region,defaulted
C103188,24,112767.41,0.0,1.7,586,23070.08,0.695,0.026,4,0,12,12900,36,0.148,446.09,credit_card,Midwest,0
C103189,66,109263.74,4.9,15.1,566,24907.57,0.321,0.02,0,2,12,21500,60,0.11,467.7,credit_card,Northeast,0
C103190,21,56203.9,0.0,1.2,484,7364.77,0.338,0.258,0,1,8,7600,60,0.183,194.35,car,South,0
C103191,57,55529.53,8.5,9.0,582,17630.0,0.495,0.701,2,0,10,11300,36,0.167,401.04,credit_card,South,0
C103192,57,29252.04,2.3,10.5,494,500.0,0.777,0.436,2,2,7,9000,36,0.24,352.87,debt_consolidation,South,0
C103193,31,99917.46,4.9,2.0,566,24799.99,0.84,0.02,1,4,11,33800,36,0.16,1187.54,home_improvement,South,0
C103194,60,85154.5,8.7,9.0,606,26765.96,0.43,0.02,0,1,8,5400,36,0.107,176.06,major_purchase,West,0
C103195,30,131852.76,1.9,2.8,556,45307.6,0.674,0.02,2,2,9,20700,36,0.138,705.41,debt_consolidation,Midwest,0
C103196,33,57883.42,2.5,0.9,538,9067.33,0.367,0.646,3,2,8,16200,36,0.183,587.79,debt_consolidation,West,0
C103197,64,60123.98,7.8,4.2,596,913.52,0.868,0.535,3,1,5,23400,60,0.196,614.74,other,Northeast,0
C103198,73,71372.48,4.7,22.8,683,31919.43,0.653,0.457,1,3,8,10100,60,0.15,240.12,major_purchase,Midwest,1
C103199,35,106158.25,6.0,4.2,647,29659.69,0.875,0.101,1,1,7,36300,36,0.128,1218.82,medical,Northeast,0
C103200,70,28955.75,13.4,23.3,475,3639.66,0.488,0.559,1,2,11,2100,60,0.221,58.15,credit_card,West,0
C103201,70,97438.18,3.6,8.1,612,33642.47,0.35,0.02,0,0,7,19900,36,0.094,636.93,debt_consolidation,South,0
C103202,62,64271.4,0.0,10.9,587,15069.26,0.569,0.02,2,3,7,11700,36,0.122,389.55,debt_consolidation,Midwest,1
C103203,28,36311.58,0.0,0.5,477,1690.77,0.853,0.474,3,6,5,15900,36,0.233,618.03,car,West,1
C103204,37,20652.87,7.9,3.6,422,500.0,0.939,0.542,4,3,6,7800,60,0.274,239.88,small_business,South,1
C103205,57,60299.68,4.3,8.3,569,13229.0,0.95,0.174,4,4,7,6800,36,0.172,243.01,major_purchase,West,0
C103206,74,144117.57,10.7,17.9,701,49679.66,0.396,0.02,1,0,8,15200,36,0.082,477.57,debt_consolidation,South,0
C103207,64,163279.56,3.3,12.7,647,60000.0,0.511,0.053,2,0,3,15100,36,0.094,482.77,small_business,South,0
C103208,43,79031.32,1.8,4.6,580,14643.03,0.2,0.47,1,0,9,15800,36,0.127,530.34,debt_consolidation,Midwest,0
C103209,33,191232.58,0.7,2.7,601,60000.0,0.47,0.02,1,1,10,40000,60,0.109,867.31,debt_consolidation,West,0
C103210,72,63482.84,7.4,14.2,630,11793.03,0.419,0.32,0,1,13,7900,36,0.13,266.36,home_improvement,Midwest,0
C103211,35,109804.8,4.8,2.3,601,36235.28,0.257,0.077,0,2,7,16000,60,0.117,353.45,debt_consolidation,Midwest,0
C103212,39,50714.42,2.4,7.2,601,9084.23,0.656,0.204,0,0,7,7300,36,0.137,248.26,small_business,West,0
C103213,73,48977.35,7.3,14.6,528,3407.34,0.858,0.194,4,8,11,17200,36,0.196,635.55,credit_card,Midwest,0
C103214,51,44779.8,9.4,13.2,568,9362.77,0.81,0.752,5,3,12,16700,60,0.235,475.47,debt_consolidation,Northeast,1
C103215,35,20928.18,1.3,5.1,432,2715.5,0.524,1.049,6,1,15,4500,60,0.3,145.71,home_improvement,South,1
C103216,21,131932.18,0.0,0.5,562,36106.46,0.798,0.02,4,2,7,22000,36,0.142,754.16,other,Northeast,0
C103217,44,45672.18,4.9,9.2,571,12850.14,0.416,0.513,1,2,6,6000,36,0.184,218.08,other,West,1
C103218,74,41829.25,5.1,18.2,598,14763.01,0.581,0.404,2,3,9,14100,36,0.153,490.56,small_business,South,0
C103219,44,33967.45,0.3,1.4,431,6882.25,0.418,0.432,4,2,8,8300,36,0.234,322.94,car,Northeast,0
C103220,58,58089.77,10.2,11.0,646,18079.79,0.0,0.235,0,2,7,8200,36,0.094,262.36,credit_card,Northeast,0
C103221,34,171452.81,5.3,2.8,536,14203.62,0.745,0.02,3,2,7,9900,36,0.158,347.08,debt_consolidation,West,0
C103222,62,205606.81,14.3,13.5,668,27492.99,0.164,0.02,0,0,8,35700,36,0.072,1105.1,home_improvement,South,0
C103223,62,26073.27,2.4,13.9,463,3866.78,0.592,0.528,3,2,5,6800,36,0.239,266.33,debt_consolidation,Northeast,0
C103224,53,53487.12,4.2,8.2,539,18380.09,0.53,0.321,1,3,9,15200,36,0.168,540.69,debt_consolidation,Northeast,0
C103225,62,36799.73,3.7,10.9,523,5035.25,0.529,0.394,4,1,7,3100,36,0.166,109.93,credit_card,Midwest,0
C103226,52,111941.12,8.5,14.1,627,20994.78,0.291,0.02,1,2,7,7900,36,0.093,252.24,debt_consolidation,Northeast,0
C103227,41,76097.37,2.3,4.1,470,5806.47,0.369,0.174,2,4,10,10400,60,0.171,259.06,small_business,South,0
C103228,60,45799.54,4.9,16.5,586,3600.3,0.501,0.475,0,1,7,8600,60,0.166,211.83,home_improvement,West,0
C103229,66,67646.96,0.0,11.7,634,21906.74,0.536,0.217,1,3,9,2700,36,0.124,90.21,debt_consolidation,Midwest,1
C103230,66,49989.2,5.1,15.9,572,5757.98,0.559,0.513,3,2,8,9900,36,0.182,358.94,debt_consolidation,South,0
C103231,32,157941.17,0.0,4.3,586,55032.61,0.848,0.02,5,2,10,22000,36,0.142,754.24,credit_card,South,0
C103232,57,87813.48,2.2,4.1,566,25911.33,0.773,0.234,2,4,13,16000,36,0.176,575.12,other,Midwest,0
C103233,21,93952.58,4.9,0.5,503,19977.52,0.601,0.73,2,2,7,28800,36,0.21,1085.06,debt_consolidation,Midwest,0
C103234,51,18000.0,3.3,9.8,400,3102.19,0.848,0.722,1,4,9,3200,36,0.316,138.63,credit_card,Northeast,1
C103235,51,62655.63,2.6,16.4,636,23185.28,0.056,0.483,0,2,10,14300,36,0.118,473.74,credit_card,Midwest,0
C103236,40,204415.22,1.4,6.5,650,51165.73,0.266,0.02,0,0,5,36400,36,0.089,1156.33,credit_card,South,0
C103237,74,134795.42,7.9,15.3,667,17028.76,0.438,0.02,2,1,10,21900,36,0.075,681.38,debt_consolidation,West,0
C103238,68,23534.98,12.9,8.4,479,1523.63,0.858,0.371,1,4,9,3000,60,0.242,86.62,home_improvement,West,1
C103239,23,54707.62,1.0,0.7,544,8968.0,0.274,0.379,1,1,5,12600,36,0.175,452.45,home_improvement,Midwest,0
C103240,32,33567.27,2.0,1.8,477,9933.41,0.686,0.428,5,0,7,5400,60,0.227,151.36,credit_card,South,0
C103241,32,166582.91,5.1,7.8,593,29200.58,0.249,0.466,2,0,7,32900,60,0.154,789.77,other,Midwest,0
C103242,69,74346.78,5.3,14.5,629,23203.44,0.435,0.122,0,3,6,5300,36,0.128,177.99,other,South,0
C103243,49,42610.46,7.2,5.2,495,4874.88,0.84,0.321,1,3,4,2500,36,0.223,95.87,other,Northeast,0
C103244,60,66232.69,10.2,9.7,586,11250.92,0.785,0.02,3,3,5,2900,60,0.147,68.51,other,Midwest,0
C103245,64,18000.0,2.0,19.6,522,6196.65,0.733,0.53,6,3,7,5500,36,0.231,213.11,home_improvement,West,0
C103246,62,35789.64,5.1,6.8,548,10795.54,0.397,0.289,0,1,8,5700,36,0.161,200.73,major_purchase,Midwest,0
C103247,25,66316.01,0.0,1.8,462,9530.87,0.787,0.375,5,0,3,9000,60,0.221,248.98,debt_consolidation,Northeast,0
C103248,28,103493.49,0.0,3.6,573,8608.62,0.953,0.227,4,2,5,18700,60,0.187,481.77,credit_card,Midwest,0
C103249,42,22346.38,5.1,4.3,422,5623.86,1.0,0.522,2,4,9,1400,36,0.287,58.43,major_purchase,West,1
C103250,39,52707.19,0.4,4.4,572,8505.82,0.464,0.287,2,2,4,10100,36,0.155,352.5,home_improvement,West,0
C103251,61,113263.21,10.1,14.8,592,13894.76,0.334,0.505,2,0,6,24000,36,0.162,846.38,medical,West,0
C103252,29,29256.1,0.0,0.5,327,4916.21,0.925,0.827,5,1,4,3500,60,0.351,124.36,debt_consolidation,Midwest,1
C103253,41,73732.07,0.2,7.4,620,18607.8,0.151,0.036,0,1,12,19000,36,0.078,593.55,debt_consolidation,Northeast,0
C103254,33,67401.9,2.9,4.1,593,8275.07,0.586,0.196,1,2,4,19400,36,0.147,669.49,small_business,South,0
C103255,31,166883.58,1.3,2.8,523,46584.13,0.341,0.05,1,2,5,40000,36,0.138,1363.49,car,Midwest,0
C103256,30,57272.03,3.0,3.5,532,12524.6,0.231,0.346,3,1,7,16600,36,0.157,581.24,credit_card,South,1
C103257,31,59145.88,2.4,5.4,607,10314.85,0.397,0.137,0,1,9,15100,36,0.126,505.64,home_improvement,South,0
C103258,51,104023.32,5.6,9.3,585,36158.52,0.026,0.02,0,1,8,14300,36,0.095,457.8,small_business,South,0
C103259,43,31340.01,2.5,5.9,474,4595.74,0.492,0.477,6,1,12,8700,60,0.215,238.03,debt_consolidation,West,1
C103260,44,57564.24,6.6,10.2,600,20367.56,0.038,0.157,0,0,12,7800,60,0.099,165.44,credit_card,West,0
C103261,46,50589.22,7.1,10.8,517,9596.7,0.468,0.212,2,0,7,3400,60,0.16,82.75,debt_consolidation,Midwest,0
C103262,61,60218.87,10.7,8.7,560,14381.4,0.672,0.285,0,1,10,5600,36,0.168,199.05,small_business,Midwest,0
C103263,67,103649.06,4.0,3.0,520,25473.85,1.0,0.02,2,2,10,21400,36,0.182,775.82,car,South,0
C103264,49,88162.0,4.6,8.3,603,28071.23,0.507,0.136,0,0,7,26700,36,0.132,902.54,major_purchase,Northeast,0
C103265,55,43060.75,4.9,5.6,483,8823.03,0.579,0.587,4,3,9,5600,36,0.225,215.19,debt_consolidation,Midwest,0
C103266,60,70075.4,11.5,17.9,627,20854.87,0.6,0.288,2,2,8,17000,36,0.138,579.11,medical,South,0
C103267,58,147544.55,10.0,8.8,648,53138.61,0.424,0.02,0,4,10,40000,36,0.086,1264.47,debt_consolidation,West,0
C103268,28,41146.39,0.0,1.4,526,6630.12,1.0,0.547,3,3,5,6800,36,0.235,265.16,car,South,0
C103269,74,70402.52,8.6,7.0,666,18595.5,0.443,0.327,1,0,8,21400,60,0.079,432.42,credit_card,West,0
C103270,29,58448.67,0.0,5.8,563,16399.96,0.511,0.382,1,2,5,11800,60,0.175,296.59,debt_consolidation,South,0
C103271,43,62786.15,6.7,5.3,549,13218.44,0.289,0.195,1,2,6,8200,36,0.142,281.05,car,Midwest,0
C103272,56,26510.09,8.7,6.3,446,500.0,0.557,0.579,1,0,12,7700,36,0.244,303.85,home_improvement,West,1
C103273,42,141218.29,2.5,1.9,546,22115.31,0.261,0.02,4,0,9,40000,60,0.103,856.61,debt_consolidation,West,1
C103274,34,42457.08,2.4,2.9,505,6274.66,0.379,0.264,3,0,13,10800,60,0.17,268.28,major_purchase,South,0
C103275,70,114288.6,7.9,19.8,629,16562.9,0.454,0.02,2,0,14,32100,36,0.103,1040.01,home_improvement,South,0
C103276,24,46183.85,2.6,2.5,519,3029.62,0.52,0.314,4,1,2,12800,36,0.178,461.31,debt_consolidation,West,0
C103277,34,46079.11,1.9,0.6,459,11536.31,0.943,0.149,4,3,3,15300,36,0.224,587.88,debt_consolidation,West,0
C103278,74,126672.51,11.1,15.9,630,30535.22,0.151,0.227,0,2,10,25300,36,0.093,808.26,medical,Midwest,0
C103279,60,112283.15,0.0,10.4,645,14060.51,0.407,0.08,0,4,6,20200,36,0.104,655.64,debt_consolidation,West,0
C103280,25,72904.73,0.5,5.2,570,20974.77,0.623,0.24,2,1,7,4500,36,0.154,156.77,debt_consolidation,Northeast,1
C103281,61,98792.34,2.7,15.3,572,10177.9,0.123,0.479,2,2,7,23000,60,0.138,532.95,home_improvement,Midwest,0
C103282,73,55461.18,11.4,17.4,593,10169.14,0.812,0.187,4,0,6,21400,36,0.158,750.28,home_improvement,South,0
C103283,26,64701.54,0.0,3.6,523,21572.81,0.513,0.508,0,2,7,15900,36,0.201,591.57,credit_card,Midwest,1
C103284,43,45172.74,5.6,11.7,595,16437.94,0.654,0.47,3,4,4,8700,36,0.162,306.9,major_purchase,South,0
C103285,46,106871.05,4.9,6.6,639,30697.69,0.713,0.201,5,0,8,25900,36,0.15,897.23,credit_card,West,0
C103286,28,44389.81,2.2,1.3,409,11306.45,0.817,0.225,4,1,4,14600,60,0.269,444.71,home_improvement,Midwest,1
C103287,31,147116.27,5.8,4.2,622,17058.54,0.327,0.02,2,1,5,28400,36,0.1,915.9,other,Northeast,0
C103288,30,54635.21,2.8,2.6,539,15111.87,0.549,0.483,2,2,4,2900,36,0.207,108.78,other,Midwest,0
C103289,31,65737.33,3.0,1.0,488,9673.51,0.778,0.348,2,2,8,5000,36,0.204,186.72,small_business,South,1
C103290,42,98660.8,6.3,8.5,646,24862.14,0.648,0.415,0,0,9,18800,36,0.157,658.39,home_improvement,Northeast,0
C103291,46,65858.78,3.7,7.6,537,22884.43,0.708,0.593,6,0,7,21600,36,0.199,801.84,credit_card,Midwest,1
C103292,33,55176.53,1.4,0.9,559,14965.69,0.519,0.543,1,2,5,18300,60,0.184,468.63,credit_card,Midwest,0
C103293,36,63935.48,3.0,4.5,534,13349.97,0.495,0.206,2,3,6,8500,36,0.17,303.23,car,Midwest,0
C103294,31,106270.46,2.0,2.6,524,25325.47,0.807,0.021,4,1,3,39900,60,0.18,1014.04,major_purchase,West,1
C103295,63,45142.25,6.9,15.1,636,13200.1,0.341,0.375,1,0,7,8500,36,0.127,285.23,home_improvement,Midwest,0
C103296,32,60640.13,5.5,7.2,516,16786.96,0.646,0.817,3,2,13,17500,36,0.226,673.85,medical,West,1
C103297,70,65368.79,11.1,18.0,585,26581.74,0.85,0.568,1,2,10,10100,60,0.211,273.74,car,West,0
C103298,50,104575.48,7.4,5.8,577,26424.32,0.429,0.319,3,1,6,25400,36,0.157,888.71,debt_consolidation,Northeast,0
C103299,64,61526.77,10.2,8.4,564,16711.26,0.271,0.47,2,2,7,11100,36,0.143,381.18,car,West,0
C103300,55,175730.54,7.2,5.4,628,11008.07,0.443,0.02,3,1,9,23200,36,0.097,745.04,debt_consolidation,West,0
C103301,35,59637.89,0.3,3.0,540,10776.66,0.285,0.135,1,0,10,6700,60,0.122,149.63,medical,Northeast,0
C103302,53,57034.78,7.7,13.5,627,9597.11,0.128,0.509,0,3,12,10600,60,0.118,234.85,car,Midwest,0
C103303,35,59164.38,4.1,1.9,545,4400.39,0.416,0.36,0,1,3,15000,36,0.162,528.93,debt_consolidation,Northeast,0
C103304,27,31507.78,3.4,3.2,394,4359.8,0.641,0.451,1,2,4,11000,36,0.247,435.78,car,Midwest,0
C103305,34,36751.81,6.0,9.2,532,12409.58,0.565,0.746,0,1,5,14000,36,0.226,539.25,debt_consolidation,Northeast,0
C103306,35,48546.42,0.0,7.7,552,15583.66,0.576,0.602,4,1,16,7900,36,0.199,293.32,debt_consolidation,Midwest,0
C103307,28,121400.34,6.0,5.7,579,11029.86,0.305,0.02,1,0,5,14100,36,0.122,469.38,home_improvement,South,0
C103308,22,63826.47,5.4,0.5,607,10225.16,0.191,0.582,0,1,4,16900,60,0.142,394.87,credit_card,South,0
C103309,71,49790.94,11.6,19.4,600,10285.8,0.64,0.353,1,0,10,9900,36,0.153,344.53,debt_consolidation,Northeast,0
C103310,48,127610.34,6.1,7.8,651,23997.06,0.648,0.02,0,1,7,36100,36,0.096,1157.53,other,South,0
C103311,42,152556.45,4.8,3.8,625,13836.71,0.723,0.02,3,1,7,11300,36,0.132,381.72,debt_consolidation,Midwest,0
C103312,71,129651.18,5.1,10.6,619,14438.99,0.265,0.02,0,3,12,8600,36,0.091,273.85,debt_consolidation,Northeast,0
C103313,33,40657.68,3.7,2.3,503,7584.58,0.789,0.994,6,5,3,5100,36,0.285,212.44,home_improvement,Midwest,0
C103314,42,49501.38,6.6,10.2,572,9604.49,0.726,0.833,6,1,10,4800,36,0.238,187.72,car,Midwest,0
C103315,66,176256.82,5.5,12.4,624,28048.89,0.625,0.02,0,0,9,25000,60,0.118,553.27,other,West,0
C103316,55,74218.55,9.4,3.5,521,24469.47,0.592,0.075,1,0,4,26800,36,0.171,957.24,other,Northeast,0
C103317,42,56103.17,5.1,2.3,528,17626.85,0.241,0.166,0,0,3,13300,36,0.139,453.74,debt_consolidation,Midwest,0
C103318,34,96493.79,3.2,5.3,612,35183.01,0.457,0.26,1,0,6,12300,36,0.138,419.42,credit_card,West,0
C103319,22,113114.63,0.0,0.5,570,13524.24,0.188,0.112,1,0,2,21700,36,0.109,709.2,debt_consolidation,Midwest,0
C103320,25,47469.62,3.6,0.5,489,3924.37,0.983,0.835,4,4,3,7300,36,0.269,297.58,medical,Northeast,1
C103321,29,73338.03,6.9,1.1,551,18163.89,1.0,0.199,3,1,7,8400,60,0.177,212.0,credit_card,South,1
C103322,63,108201.51,4.8,5.9,590,31260.12,0.342,0.039,1,1,10,24700,60,0.113,540.86,home_improvement,Midwest,0
C103323,55,34337.2,6.5,13.5,574,6986.66,0.399,0.251,1,2,8,8900,36,0.152,309.28,small_business,South,0
C103324,44,65442.85,0.3,1.6,551,17335.84,0.571,0.414,1,0,4,23400,36,0.185,851.75,car,South,0
C103325,63,35215.03,4.1,3.4,450,7069.15,0.505,0.527,2,0,5,13600,60,0.22,375.32,debt_consolidation,Northeast,0
C103326,29,37841.94,0.6,1.0,401,9264.92,0.423,0.875,2,4,4,12000,36,0.286,500.41,other,Midwest,1
C103327,32,47688.12,4.8,3.4,503,15273.41,0.337,0.753,3,2,10,2000,36,0.201,74.46,small_business,West,0
C103328,42,84504.35,6.3,5.6,567,12766.73,0.535,0.045,2,1,4,10700,36,0.12,355.61,debt_consolidation,Northeast,0
C103329,70,54449.56,2.7,12.7,563,10635.46,0.473,0.22,3,1,8,16500,36,0.135,559.63,medical,Northeast,0
C103330,54,45502.05,9.0,9.6,579,9856.77,0.67,0.328,1,3,12,7500,60,0.167,185.06,debt_consolidation,Midwest,0
C103331,66,66869.45,13.1,11.8,608,11286.48,0.647,0.673,2,2,10,6900,36,0.21,260.01,car,South,0
C103332,34,34589.76,2.8,3.4,406,2599.16,1.0,0.456,1,2,7,10900,60,0.274,335.63,debt_consolidation,Midwest,0
C103333,66,82288.31,8.2,8.6,629,23529.15,0.573,0.282,4,0,5,20100,36,0.15,696.77,small_business,South,0
C103334,24,121104.04,3.3,0.5,516,32335.13,0.59,0.02,1,4,3,9800,60,0.169,242.84,debt_consolidation,Northeast,1
C103335,33,62229.24,0.1,1.7,561,19516.36,0.699,0.302,1,1,1,22100,36,0.183,802.55,debt_consolidation,Northeast,0
C103336,49,58144.44,7.2,6.2,541,9379.16,0.448,0.381,0,3,4,16100,36,0.182,583.98,debt_consolidation,Northeast,0
C103337,23,79820.43,6.3,2.4,566,26858.11,0.585,0.245,0,0,4,14800,36,0.17,527.58,debt_consolidation,South,0
C103338,67,21300.47,2.0,9.4,466,1992.85,0.782,0.545,3,4,6,9700,36,0.267,394.23,home_improvement,South,1
C103339,67,87325.01,12.5,12.0,621,33905.22,0.285,0.323,2,3,8,9000,36,0.105,292.57,credit_card,Northeast,0
C103340,50,250000.0,6.6,9.7,642,39676.34,0.188,0.02,0,0,11,10600,36,0.068,326.15,debt_consolidation,Midwest,0
C103341,37,60759.01,3.0,1.4,536,12501.47,0.594,0.739,1,3,7,7300,36,0.231,283.03,other,West,0
C103342,26,60877.8,1.2,6.7,632,20036.63,0.728,0.114,4,2,12,17600,36,0.125,588.92,credit_card,Northeast,1
C103343,54,97843.68,9.3,16.8,648,21715.8,0.849,0.119,1,6,5,24000,60,0.139,557.19,debt_consolidation,West,0
C103344,50,160664.8,8.6,7.5,627,59609.3,0.276,0.02,1,2,7,9700,36,0.083,305.35,debt_consolidation,Midwest,0
C103345,62,111120.99,5.9,15.1,618,25100.42,0.303,0.342,1,1,6,29200,60,0.122,653.22,credit_card,Northeast,0
C103346,53,19861.9,5.8,7.0,462,500.0,0.931,0.744,3,3,12,3400,36,0.299,144.22,debt_consolidation,Midwest,0
C103347,27,88611.06,0.2,0.5,525,23309.42,0.755,0.158,1,1,14,6900,60,0.178,174.3,debt_consolidation,Northeast,0
C103348,27,250000.0,0.0,0.5,617,37239.68,0.925,0.02,2,2,13,40000,60,0.15,951.7,debt_consolidation,Midwest,0
C103349,63,91535.77,14.1,11.5,575,30466.56,0.446,0.318,2,1,8,21000,36,0.152,730.51,debt_consolidation,South,0
C103350,29,34444.74,2.3,7.9,466,7214.91,0.648,0.52,4,4,9,3000,36,0.226,115.53,debt_consolidation,West,0
C103351,71,75898.25,14.6,13.7,565,22955.81,0.531,0.454,2,3,14,26500,36,0.167,940.98,debt_consolidation,Midwest,0
C103352,26,32137.04,0.0,3.1,469,5434.52,0.741,0.227,4,3,10,4200,36,0.228,162.18,credit_card,Northeast,0
C103353,60,128051.09,6.4,10.6,619,16212.28,0.498,0.106,2,1,5,24700,36,0.133,835.22,major_purchase,Northeast,0
C103354,73,38422.83,2.6,5.9,520,4615.37,0.448,0.309,2,2,11,5400,36,0.174,193.57,credit_card,West,0
C103355,44,67709.15,2.6,9.7,564,17939.8,0.636,0.452,0,7,5,6400,60,0.175,160.66,medical,South,1
C103356,24,40552.94,0.0,4.4,512,2458.2,0.862,0.408,6,1,5,15600,36,0.221,596.66,medical,Midwest,0
C103357,68,48126.88,1.1,20.4,595,9630.57,0.725,0.386,4,3,12,13200,36,0.181,477.87,debt_consolidation,Northeast,0
C103358,31,147196.75,0.5,1.4,585,60000.0,0.625,0.02,1,0,7,16500,36,0.149,571.39,credit_card,Northeast,0
C103359,49,68805.85,1.3,12.5,612,8689.45,0.606,0.089,5,1,11,12100,36,0.11,396.16,small_business,West,0
C103360,74,47790.45,6.4,16.3,576,11514.31,0.475,0.424,2,0,10,16400,36,0.18,592.99,credit_card,Northeast,0
C103361,61,34622.78,4.5,19.2,495,8226.08,0.372,0.36,4,1,7,9000,60,0.191,234.02,credit_card,Northeast,0
C103362,23,23218.55,1.8,0.5,378,8781.59,0.7,0.572,6,3,10,8100,60,0.281,252.55,debt_consolidation,Northeast,1
C103363,65,32661.04,4.4,16.6,537,5368.07,0.546,0.614,3,2,9,1700,36,0.208,63.85,car,South,0
C103364,29,69128.35,3.8,5.0,555,21132.19,0.615,0.481,0,1,4,21600,36,0.205,808.0,medical,South,0
C103365,61,111443.29,5.8,11.4,650,19513.49,0.306,0.02,2,2,4,11700,36,0.077,365.11,other,South,0
C103366,54,47760.26,3.6,14.7,624,16094.71,0.336,0.521,0,1,9,5300,36,0.145,182.47,other,South,0
C103367,36,154190.1,1.4,5.3,586,29191.6,0.332,0.02,2,0,12,36400,60,0.096,765.58,credit_card,South,0
C103368,43,43805.62,1.7,9.3,518,7187.89,0.404,0.459,4,1,6,8200,36,0.186,298.98,medical,West,0
C103369,27,57024.49,1.5,5.9,541,12609.58,0.563,0.119,1,1,5,7600,36,0.159,266.67,debt_consolidation,Midwest,0
C103370,74,35895.79,14.9,9.5,513,3810.62,0.403,0.619,2,0,5,5800,36,0.212,219.06,debt_consolidation,Midwest,0
C103371,33,112090.46,1.1,0.8,592,20632.49,0.239,0.02,0,2,12,7600,36,0.096,243.72,credit_card,South,0
C103372,37,206029.24,3.5,2.8,586,41018.12,0.402,0.02,1,2,5,40000,36,0.113,1315.1,debt_consolidation,Northeast,0
C103373,48,24665.07,5.4,9.3,547,10298.41,0.504,0.319,2,1,13,3600,36,0.166,127.72,home_improvement,Midwest,0
C103374,57,53731.43,0.4,6.3,563,14201.77,0.331,0.177,1,2,13,11300,60,0.135,259.86,debt_consolidation,Midwest,0
C103375,48,130323.03,0.0,4.9,624,43241.82,0.317,0.02,1,3,7,5000,36,0.085,157.74,debt_consolidation,South,0
C103376,48,29328.72,2.4,9.4,486,6828.61,0.539,0.602,1,1,11,8800,36,0.22,336.2,other,Northeast,0
C103377,52,88771.3,7.3,5.6,625,37346.26,0.458,0.274,2,3,12,21200,36,0.137,720.97,medical,Northeast,0
C103378,67,127255.51,10.8,6.7,602,30475.7,0.575,0.376,6,4,6,8800,36,0.165,311.6,debt_consolidation,South,0
C103379,42,67857.72,1.8,7.4,562,7741.27,0.238,0.289,0,6,9,16300,36,0.159,572.33,medical,West,0
C103380,65,87973.18,10.9,14.5,664,24704.42,0.326,0.241,0,1,9,13000,60,0.097,274.12,medical,Northeast,0
C103381,63,171208.75,1.6,7.3,615,33789.45,0.612,0.02,3,1,7,40000,36,0.121,1329.62,debt_consolidation,Midwest,0
C103382,72,189809.68,10.2,17.6,660,39616.63,0.311,0.02,2,0,7,40000,36,0.082,1256.92,debt_consolidation,West,0
C103383,70,62822.0,0.0,20.2,644,14796.56,0.344,0.152,0,1,13,7900,36,0.082,248.46,other,West,0
C103384,64,48500.76,9.1,16.8,579,11726.89,0.648,0.598,4,0,12,17500,36,0.191,642.22,debt_consolidation,West,0
C103385,34,39189.08,1.9,7.2,503,5044.3,0.447,0.511,8,0,10,9200,36,0.194,339.31,debt_consolidation,Midwest,1
C103386,62,111243.06,5.8,9.0,604,34868.75,0.565,0.02,1,1,11,13300,36,0.117,439.67,credit_card,South,0
C103387,60,30566.69,3.9,9.5,530,3364.47,0.282,0.505,3,1,15,8600,36,0.186,313.55,other,South,0
C103388,36,56569.59,1.8,3.7,524,4512.93,0.462,0.433,4,0,16,7500,36,0.174,268.88,other,South,0
C103389,57,68776.81,2.4,10.7,603,8777.67,0.336,0.02,0,0,10,11900,60,0.107,257.17,credit_card,Midwest,0
C103390,34,49290.72,1.2,4.9,536,2203.81,0.502,0.239,3,0,8,17100,36,0.173,612.13,debt_consolidation,Midwest,0
C103391,49,75814.41,11.2,11.6,626,8111.52,0.793,0.426,0,2,6,25900,60,0.151,617.53,debt_consolidation,South,0
C103392,64,250000.0,4.2,12.9,682,26663.74,0.186,0.02,1,1,9,8300,36,0.046,247.25,car,Midwest,0
C103393,31,60795.03,0.0,4.6,549,15935.32,0.363,0.229,0,0,12,19300,36,0.159,677.12,medical,South,0
C103394,39,51157.76,2.9,6.8,593,19210.22,0.615,0.3,2,1,5,14900,36,0.174,534.29,debt_consolidation,Midwest,0
C103395,63,113615.48,4.2,17.9,637,10837.25,0.629,0.02,0,3,7,25900,36,0.107,843.97,debt_consolidation,Midwest,0
C103396,45,74155.06,0.0,6.3,597,5654.29,0.778,0.02,0,0,5,4600,60,0.139,106.68,home_improvement,South,0
C103397,72,143455.08,10.3,17.6,643,44370.88,0.389,0.309,0,0,7,36600,60,0.112,798.81,credit_card,West,0
C103398,21,71162.46,0.0,1.3,622,15308.64,0.383,0.317,1,0,6,10600,36,0.111,347.52,credit_card,Midwest,0
C103399,59,56698.88,7.3,9.8,566,11340.27,0.854,0.34,3,1,6,15300,36,0.211,577.52,car,South,0
C103400,64,24369.65,6.3,17.2,484,5111.73,0.369,0.671,4,5,8,3500,36,0.216,132.86,credit_card,Midwest,0
C103401,70,26669.84,9.2,15.4,502,8781.42,1.0,0.793,4,0,14,2300,36,0.277,94.78,debt_consolidation,South,1
C103402,29,23682.89,3.0,7.4,450,4016.73,0.534,0.28,3,0,6,4300,36,0.202,160.3,home_improvement,South,0
C103403,74,80079.81,2.7,8.4,615,19018.79,0.701,0.632,2,2,6,13200,36,0.167,468.62,home_improvement,South,1
C103404,42,30727.26,3.7,1.7,485,10585.5,0.698,0.497,6,4,7,6000,60,0.236,171.07,car,South,1
